Unnamed: 0,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc,occ_perc
1064,FP203_1064,FloorPlan203,-4.0,0.907053530216217,1.5,0,0,0,64.239501953125,17.7734375
1065,FP203_1065,FloorPlan203,-4.0,0.907053530216217,1.5,0,45,0,65.093994140625,19.85626220703125
1066,FP203_1066,FloorPlan203,-4.0,0.907053530216217,1.5,0,90,0,63.97247314453125,17.6483154296875
1067,FP203_1067,FloorPlan203,-4.0,0.907053530216217,1.5,0,135,0,63.18359375,20.8831787109375
1068,FP203_1068,FloorPlan203,-4.0,0.907053530216217,1.5,0,180,0,58.5968017578125,19.9737548828125
1069,FP203_1069,FloorPlan203,-4.0,0.907053530216217,1.5,0,225,0,63.17901611328125,18.07861328125
1070,FP203_1070,FloorPlan203,-4.0,0.907053530216217,1.5,0,270,0,71.6278076171875,16.448974609375
1071,FP203_1071,FloorPlan203,-4.0,0.907053530216217,1.5,0,315,0,72.21527099609375,12.35504150390625
1072,FP203_1072,FloorPlan203,-3.5,0.907053530216217,1.0,0,0,0,61.0809326171875,20.34454345703125
1073,FP203_1073,FloorPlan203,-3.5,0.907053530216217,1.0,0,45,0,65.7440185546875,17.694091796875
1074,FP203_1074,FloorPlan203,-3.5,0.907053530216217,1.0,0,90,0,67.7337646484375,14.53857421875
1075,FP203_1075,FloorPlan203,-3.5,0.907053530216217,1.0,0,135,0,70.147705078125,17.7764892578125
1076,FP203_1076,FloorPlan203,-3.5,0.907053530216217,1.0,0,180,0,67.41485595703125,15.87066650390625
1077,FP203_1077,FloorPlan203,-3.5,0.907053530216217,1.0,0,225,0,63.00506591796875,16.4947509765625
1078,FP203_1078,FloorPlan203,-3.5,0.907053530216217,1.0,0,270,0,65.22064208984375,19.03533935546875
1079,FP203_1079,FloorPlan203,-3.5,0.907053530216217,1.0,0,315,0,62.06512451171875,19.02923583984375
1080,FP203_1080,FloorPlan203,-2.5,0.907053530216217,1.0,0,0,0,69.097900390625,16.58935546875
1081,FP203_1081,FloorPlan203,-2.5,0.907053530216217,1.0,0,45,0,75.87738037109375,8.26568603515625
1082,FP203_1082,FloorPlan203,-2.5,0.907053530216217,1.0,0,90,0,84.124755859375,10.791015625
1083,FP203_1083,FloorPlan203,-2.5,0.907053530216217,1.0,0,135,0,76.26800537109375,12.005615234375
1084,FP203_1084,FloorPlan203,-2.5,0.907053530216217,1.0,0,180,0,71.69952392578125,13.873291015625
1085,FP203_1085,FloorPlan203,-2.5,0.907053530216217,1.0,0,225,0,59.27886962890625,21.6796875
1086,FP203_1086,FloorPlan203,-2.5,0.907053530216217,1.0,0,270,0,54.24041748046875,22.82562255859375
1087,FP203_1087,FloorPlan203,-2.5,0.907053530216217,1.0,0,315,0,56.60247802734375,24.5391845703125
1088,FP203_1088,FloorPlan203,-3.0,0.907053530216217,0.5,0,0,0,60.17608642578125,19.8486328125
1089,FP203_1089,FloorPlan203,-3.0,0.907053530216217,0.5,0,45,0,67.91229248046875,17.85736083984375
1090,FP203_1090,FloorPlan203,-3.0,0.907053530216217,0.5,0,90,0,75.8697509765625,12.39471435546875
1091,FP203_1091,FloorPlan203,-3.0,0.907053530216217,0.5,0,135,0,77.20794677734375,10.7940673828125
1092,FP203_1092,FloorPlan203,-3.0,0.907053530216217,0.5,0,180,0,78.50799560546875,12.3138427734375
1093,FP203_1093,FloorPlan203,-3.0,0.907053530216217,0.5,0,225,0,66.27197265625,13.9739990234375
1094,FP203_1094,FloorPlan203,-3.0,0.907053530216217,0.5,0,270,0,61.3037109375,19.0582275390625
1095,FP203_1095,FloorPlan203,-3.0,0.907053530216217,0.5,0,315,0,57.03277587890625,23.187255859375
1096,FP203_1096,FloorPlan203,-2.5,0.907053530216217,4.5,0,0,0,62.5732421875,18.91632080078125
1097,FP203_1097,FloorPlan203,-2.5,0.907053530216217,4.5,0,45,0,61.6912841796875,19.66400146484375
1098,FP203_1098,FloorPlan203,-2.5,0.907053530216217,4.5,0,90,0,69.88525390625,17.26226806640625
1099,FP203_1099,FloorPlan203,-2.5,0.907053530216217,4.5,0,135,0,73.052978515625,11.212158203125
1100,FP203_1100,FloorPlan203,-2.5,0.907053530216217,4.5,0,180,0,64.75067138671875,18.73626708984375
1101,FP203_1101,FloorPlan203,-2.5,0.907053530216217,4.5,0,225,0,58.80279541015625,21.84295654296875
1102,FP203_1102,FloorPlan203,-2.5,0.907053530216217,4.5,0,270,0,58.4228515625,20.15380859375
1103,FP203_1103,FloorPlan203,-2.5,0.907053530216217,4.5,0,315,0,58.57086181640625,21.83685302734375
1104,FP203_1104,FloorPlan203,-3.0,0.907053530216217,5.0,0,0,0,69.11163330078125,14.837646484375
1105,FP203_1105,FloorPlan203,-3.0,0.907053530216217,5.0,0,45,0,63.4124755859375,19.21234130859375
1106,FP203_1106,FloorPlan203,-3.0,0.907053530216217,5.0,0,90,0,61.41510009765625,21.87347412109375
1107,FP203_1107,FloorPlan203,-3.0,0.907053530216217,5.0,0,135,0,63.4857177734375,18.97125244140625
1108,FP203_1108,FloorPlan203,-3.0,0.907053530216217,5.0,0,180,0,63.08746337890625,19.50836181640625
1109,FP203_1109,FloorPlan203,-3.0,0.907053530216217,5.0,0,225,0,63.41552734375,18.18695068359375
1110,FP203_1110,FloorPlan203,-3.0,0.907053530216217,5.0,0,270,0,64.3829345703125,17.840576171875
1111,FP203_1111,FloorPlan203,-3.0,0.907053530216217,5.0,0,315,0,66.50543212890625,18.4112548828125
1112,FP203_1112,FloorPlan203,-3.5,0.907053530216217,4.5,0,0,0,62.3291015625,18.9208984375
1113,FP203_1113,FloorPlan203,-3.5,0.907053530216217,4.5,0,45,0,57.293701171875,22.2686767578125
1114,FP203_1114,FloorPlan203,-3.5,0.907053530216217,4.5,0,90,0,57.33184814453125,20.92742919921875
1115,FP203_1115,FloorPlan203,-3.5,0.907053530216217,4.5,0,135,0,63.677978515625,20.0103759765625
1116,FP203_1116,FloorPlan203,-3.5,0.907053530216217,4.5,0,180,0,66.229248046875,19.56329345703125
1117,FP203_1117,FloorPlan203,-3.5,0.907053530216217,4.5,0,225,0,71.3958740234375,10.68267822265625
1118,FP203_1118,FloorPlan203,-3.5,0.907053530216217,4.5,0,270,0,72.21527099609375,13.2720947265625
1119,FP203_1119,FloorPlan203,-3.5,0.907053530216217,4.5,0,315,0,65.9332275390625,19.52972412109375
1120,FP203_1120,FloorPlan203,-5.5,0.907053530216217,2.5,0,0,0,97.8515625,0.140380859375
1121,FP203_1121,FloorPlan203,-5.5,0.907053530216217,2.5,0,45,0,83.34197998046875,6.77947998046875
1122,FP203_1122,FloorPlan203,-5.5,0.907053530216217,2.5,0,90,0,66.49627685546875,19.805908203125
1123,FP203_1123,FloorPlan203,-5.5,0.907053530216217,2.5,0,135,0,49.41864013671875,27.36053466796875
1124,FP203_1124,FloorPlan203,-5.5,0.907053530216217,2.5,0,180,0,61.44256591796875,21.50726318359375
1125,FP203_1125,FloorPlan203,-5.5,0.907053530216217,2.5,0,225,0,80.71441650390625,9.83734130859375
1126,FP203_1126,FloorPlan203,-5.5,0.907053530216217,2.5,0,270,0,93.92852783203124,1.9683837890625
1127,FP203_1127,FloorPlan203,-5.5,0.907053530216217,2.5,0,315,0,98.71826171875,0.66680908203125
1128,FP203_1128,FloorPlan203,-5.0,0.907053530216217,2.0,0,0,0,86.27777099609375,3.28826904296875
1129,FP203_1129,FloorPlan203,-5.0,0.907053530216217,2.0,0,45,0,71.881103515625,13.9495849609375
1130,FP203_1130,FloorPlan203,-5.0,0.907053530216217,2.0,0,90,0,60.6414794921875,24.603271484375
1131,FP203_1131,FloorPlan203,-5.0,0.907053530216217,2.0,0,135,0,50.58746337890625,25.15106201171875
1132,FP203_1132,FloorPlan203,-5.0,0.907053530216217,2.0,0,180,0,59.8541259765625,22.30377197265625
1133,FP203_1133,FloorPlan203,-5.0,0.907053530216217,2.0,0,225,0,74.0875244140625,14.2303466796875
1134,FP203_1134,FloorPlan203,-5.0,0.907053530216217,2.0,0,270,0,86.12518310546875,6.561279296875
1135,FP203_1135,FloorPlan203,-5.0,0.907053530216217,2.0,0,315,0,92.97332763671876,4.3731689453125
1136,FP203_1136,FloorPlan203,-4.5,0.907053530216217,1.5,0,0,0,69.44732666015625,13.897705078125
1137,FP203_1137,FloorPlan203,-4.5,0.907053530216217,1.5,0,45,0,65.00091552734375,18.78204345703125
1138,FP203_1138,FloorPlan203,-4.5,0.907053530216217,1.5,0,90,0,59.6221923828125,21.71478271484375
1139,FP203_1139,FloorPlan203,-4.5,0.907053530216217,1.5,0,135,0,58.3251953125,21.99859619140625
1140,FP203_1140,FloorPlan203,-4.5,0.907053530216217,1.5,0,180,0,59.99603271484375,20.2423095703125
1141,FP203_1141,FloorPlan203,-4.5,0.907053530216217,1.5,0,225,0,69.6624755859375,15.89202880859375
1142,FP203_1142,FloorPlan203,-4.5,0.907053530216217,1.5,0,270,0,76.98822021484375,12.65716552734375
1143,FP203_1143,FloorPlan203,-4.5,0.907053530216217,1.5,0,315,0,81.21490478515625,9.80682373046875
1144,FP203_1144,FloorPlan203,-4.0,0.907053530216217,1.0,0,0,0,60.55755615234375,20.28656005859375
1145,FP203_1145,FloorPlan203,-4.0,0.907053530216217,1.0,0,45,0,62.09564208984375,21.2158203125
1146,FP203_1146,FloorPlan203,-4.0,0.907053530216217,1.0,0,90,0,63.0401611328125,18.25408935546875
1147,FP203_1147,FloorPlan203,-4.0,0.907053530216217,1.0,0,135,0,66.38336181640625,17.81463623046875
1148,FP203_1148,FloorPlan203,-4.0,0.907053530216217,1.0,0,180,0,65.30303955078125,15.34271240234375
1149,FP203_1149,FloorPlan203,-4.0,0.907053530216217,1.0,0,225,0,67.6910400390625,15.05126953125
1150,FP203_1150,FloorPlan203,-4.0,0.907053530216217,1.0,0,270,0,70.3369140625,16.61376953125
1151,FP203_1151,FloorPlan203,-4.0,0.907053530216217,1.0,0,315,0,68.24798583984375,15.26947021484375
1152,FP203_1152,FloorPlan203,-3.5,0.907053530216217,0.5,0,0,0,57.6934814453125,21.6644287109375
1153,FP203_1153,FloorPlan203,-3.5,0.907053530216217,0.5,0,45,0,63.13629150390625,20.68023681640625
1154,FP203_1154,FloorPlan203,-3.5,0.907053530216217,0.5,0,90,0,69.4244384765625,14.85748291015625
1155,FP203_1155,FloorPlan203,-3.5,0.907053530216217,0.5,0,135,0,74.5574951171875,12.847900390625
1156,FP203_1156,FloorPlan203,-3.5,0.907053530216217,0.5,0,180,0,77.91748046875,12.09564208984375
1157,FP203_1157,FloorPlan203,-3.5,0.907053530216217,0.5,0,225,0,70.7763671875,10.99700927734375
1158,FP203_1158,FloorPlan203,-3.5,0.907053530216217,0.5,0,270,0,67.8497314453125,16.241455078125
1159,FP203_1159,FloorPlan203,-3.5,0.907053530216217,0.5,0,315,0,62.33673095703125,20.48492431640625
1160,FP203_1160,FloorPlan203,-2.0,0.907053530216217,1.0,0,0,0,84.08203125,4.79736328125
1161,FP203_1161,FloorPlan203,-2.0,0.907053530216217,1.0,0,45,0,78.65753173828125,4.6112060546875
1162,FP203_1162,FloorPlan203,-2.0,0.907053530216217,1.0,0,90,0,85.162353515625,10.17303466796875
1163,FP203_1163,FloorPlan203,-2.0,0.907053530216217,1.0,0,135,0,80.7464599609375,7.80181884765625
1164,FP203_1164,FloorPlan203,-2.0,0.907053530216217,1.0,0,180,0,74.83978271484375,11.474609375
1165,FP203_1165,FloorPlan203,-2.0,0.907053530216217,1.0,0,225,0,60.96649169921875,23.10333251953125
1166,FP203_1166,FloorPlan203,-2.0,0.907053530216217,1.0,0,270,0,52.43988037109375,24.334716796875
1167,FP203_1167,FloorPlan203,-2.0,0.907053530216217,1.0,0,315,0,65.36102294921875,16.56951904296875
1168,FP203_1168,FloorPlan203,-2.5,0.907053530216217,0.5,0,0,0,64.12811279296875,16.87469482421875
1169,FP203_1169,FloorPlan203,-2.5,0.907053530216217,0.5,0,45,0,74.03717041015625,13.23394775390625
1170,FP203_1170,FloorPlan203,-2.5,0.907053530216217,0.5,0,90,0,83.807373046875,11.3037109375
1171,FP203_1171,FloorPlan203,-2.5,0.907053530216217,0.5,0,135,0,79.547119140625,6.84967041015625
1172,FP203_1172,FloorPlan203,-2.5,0.907053530216217,0.5,0,180,0,79.72869873046875,11.4532470703125
1173,FP203_1173,FloorPlan203,-2.5,0.907053530216217,0.5,0,225,0,65.606689453125,17.7734375
1174,FP203_1174,FloorPlan203,-2.5,0.907053530216217,0.5,0,270,0,54.11834716796875,22.1832275390625
1175,FP203_1175,FloorPlan203,-2.5,0.907053530216217,0.5,0,315,0,55.67779541015625,25.26092529296875
1176,FP203_1176,FloorPlan203,-3.0,0.907053530216217,0.0,0,0,0,56.97784423828125,21.11663818359375
1177,FP203_1177,FloorPlan203,-3.0,0.907053530216217,0.0,0,45,0,68.57147216796875,19.6746826171875
1178,FP203_1178,FloorPlan203,-3.0,0.907053530216217,0.0,0,90,0,77.72064208984375,11.53564453125
1179,FP203_1179,FloorPlan203,-3.0,0.907053530216217,0.0,0,135,0,83.544921875,6.53533935546875
1180,FP203_1180,FloorPlan203,-3.0,0.907053530216217,0.0,0,180,0,84.92279052734375,10.0311279296875
1181,FP203_1181,FloorPlan203,-3.0,0.907053530216217,0.0,0,225,0,74.920654296875,9.3048095703125
1182,FP203_1182,FloorPlan203,-3.0,0.907053530216217,0.0,0,270,0,68.54400634765625,14.471435546875
1183,FP203_1183,FloorPlan203,-3.0,0.907053530216217,0.0,0,315,0,58.5174560546875,22.49755859375
1184,FP203_1184,FloorPlan203,-2.0,0.907053530216217,4.5,0,0,0,63.96331787109375,18.9208984375
1185,FP203_1185,FloorPlan203,-2.0,0.907053530216217,4.5,0,45,0,65.07415771484375,17.41485595703125
1186,FP203_1186,FloorPlan203,-2.0,0.907053530216217,4.5,0,90,0,73.9410400390625,15.27862548828125
1187,FP203_1187,FloorPlan203,-2.0,0.907053530216217,4.5,0,135,0,79.8248291015625,7.647705078125
1188,FP203_1188,FloorPlan203,-2.0,0.907053530216217,4.5,0,180,0,70.6024169921875,11.72027587890625
1189,FP203_1189,FloorPlan203,-2.0,0.907053530216217,4.5,0,225,0,63.06304931640625,22.0672607421875
1190,FP203_1190,FloorPlan203,-2.0,0.907053530216217,4.5,0,270,0,52.77862548828125,24.1851806640625
1191,FP203_1191,FloorPlan203,-2.0,0.907053530216217,4.5,0,315,0,56.0546875,22.357177734375
1192,FP203_1192,FloorPlan203,-2.5,0.907053530216217,5.0,0,0,0,69.1162109375,14.837646484375
1193,FP203_1193,FloorPlan203,-2.5,0.907053530216217,5.0,0,45,0,66.094970703125,17.79632568359375
1194,FP203_1194,FloorPlan203,-2.5,0.907053530216217,5.0,0,90,0,66.680908203125,20.15228271484375
1195,FP203_1195,FloorPlan203,-2.5,0.907053530216217,5.0,0,135,0,69.110107421875,14.4500732421875
1196,FP203_1196,FloorPlan203,-2.5,0.907053530216217,5.0,0,180,0,62.46490478515625,18.46466064453125
1197,FP203_1197,FloorPlan203,-2.5,0.907053530216217,5.0,0,225,0,59.84039306640625,22.50213623046875
1198,FP203_1198,FloorPlan203,-2.5,0.907053530216217,5.0,0,270,0,58.28399658203125,20.82672119140625
1199,FP203_1199,FloorPlan203,-2.5,0.907053530216217,5.0,0,315,0,64.17236328125,19.22454833984375
1200,FP203_1200,FloorPlan203,-3.0,0.907053530216217,5.5,0,0,0,77.2308349609375,9.27581787109375
1201,FP203_1201,FloorPlan203,-3.0,0.907053530216217,5.5,0,45,0,70.3338623046875,16.3238525390625
1202,FP203_1202,FloorPlan203,-3.0,0.907053530216217,5.5,0,90,0,61.03515625,22.59979248046875
1203,FP203_1203,FloorPlan203,-3.0,0.907053530216217,5.5,0,135,0,60.03570556640625,21.01287841796875
1204,FP203_1204,FloorPlan203,-3.0,0.907053530216217,5.5,0,180,0,59.24224853515625,19.6868896484375
1205,FP203_1205,FloorPlan203,-3.0,0.907053530216217,5.5,0,225,0,60.89324951171875,19.92645263671875
1206,FP203_1206,FloorPlan203,-3.0,0.907053530216217,5.5,0,270,0,65.56549072265625,18.8873291015625
1207,FP203_1207,FloorPlan203,-3.0,0.907053530216217,5.5,0,315,0,72.015380859375,15.13824462890625
1208,FP203_1208,FloorPlan203,-3.5,0.907053530216217,5.0,0,0,0,69.10552978515625,14.8345947265625
1209,FP203_1209,FloorPlan203,-3.5,0.907053530216217,5.0,0,45,0,61.76300048828125,20.0714111328125
1210,FP203_1210,FloorPlan203,-3.5,0.907053530216217,5.0,0,90,0,56.1004638671875,23.138427734375
1211,FP203_1211,FloorPlan203,-3.5,0.907053530216217,5.0,0,135,0,59.95025634765625,22.4212646484375
1212,FP203_1212,FloorPlan203,-3.5,0.907053530216217,5.0,0,180,0,65.24200439453125,18.39141845703125
1213,FP203_1213,FloorPlan203,-3.5,0.907053530216217,5.0,0,225,0,69.96002197265625,12.18109130859375
1214,FP203_1214,FloorPlan203,-3.5,0.907053530216217,5.0,0,270,0,71.62322998046875,15.27557373046875
1215,FP203_1215,FloorPlan203,-3.5,0.907053530216217,5.0,0,315,0,68.63861083984375,17.19512939453125
1216,FP203_1216,FloorPlan203,-5.5,0.907053530216217,2.0,0,0,0,91.07513427734376,2.45361328125
1217,FP203_1217,FloorPlan203,-5.5,0.907053530216217,2.0,0,45,0,75.30975341796875,12.9150390625
1218,FP203_1218,FloorPlan203,-5.5,0.907053530216217,2.0,0,90,0,59.814453125,24.35455322265625
1219,FP203_1219,FloorPlan203,-5.5,0.907053530216217,2.0,0,135,0,49.18365478515625,26.16424560546875
1220,FP203_1220,FloorPlan203,-5.5,0.907053530216217,2.0,0,180,0,64.44091796875,19.90203857421875
1221,FP203_1221,FloorPlan203,-5.5,0.907053530216217,2.0,0,225,0,81.15386962890625,9.82208251953125
1222,FP203_1222,FloorPlan203,-5.5,0.907053530216217,2.0,0,270,0,92.6727294921875,2.6031494140625
1223,FP203_1223,FloorPlan203,-5.5,0.907053530216217,2.0,0,315,0,96.39434814453124,2.447509765625
1224,FP203_1224,FloorPlan203,-5.0,0.907053530216217,1.5,0,0,0,78.3905029296875,9.75494384765625
1225,FP203_1225,FloorPlan203,-5.0,0.907053530216217,1.5,0,45,0,65.5670166015625,18.04656982421875
1226,FP203_1226,FloorPlan203,-5.0,0.907053530216217,1.5,0,90,0,57.48138427734375,24.4171142578125
1227,FP203_1227,FloorPlan203,-5.0,0.907053530216217,1.5,0,135,0,54.69512939453125,22.25799560546875
1228,FP203_1228,FloorPlan203,-5.0,0.907053530216217,1.5,0,180,0,64.117431640625,18.8934326171875
1229,FP203_1229,FloorPlan203,-5.0,0.907053530216217,1.5,0,225,0,75.92926025390625,13.57574462890625
1230,FP203_1230,FloorPlan203,-5.0,0.907053530216217,1.5,0,270,0,83.64410400390625,7.44781494140625
1231,FP203_1231,FloorPlan203,-5.0,0.907053530216217,1.5,0,315,0,88.31024169921875,7.29522705078125
1232,FP203_1232,FloorPlan203,-4.5,0.907053530216217,1.0,0,0,0,64.2425537109375,18.2159423828125
1233,FP203_1233,FloorPlan203,-4.5,0.907053530216217,1.0,0,45,0,60.09368896484375,21.5667724609375
1234,FP203_1234,FloorPlan203,-4.5,0.907053530216217,1.0,0,90,0,59.2864990234375,21.56524658203125
1235,FP203_1235,FloorPlan203,-4.5,0.907053530216217,1.0,0,135,0,63.9312744140625,18.47686767578125
1236,FP203_1236,FloorPlan203,-4.5,0.907053530216217,1.0,0,180,0,65.9088134765625,14.78729248046875
1237,FP203_1237,FloorPlan203,-4.5,0.907053530216217,1.0,0,225,0,73.27117919921875,13.63372802734375
1238,FP203_1238,FloorPlan203,-4.5,0.907053530216217,1.0,0,270,0,76.544189453125,13.3270263671875
1239,FP203_1239,FloorPlan203,-4.5,0.907053530216217,1.0,0,315,0,75.94451904296875,12.567138671875
1240,FP203_1240,FloorPlan203,-4.0,0.907053530216217,0.5,0,0,0,56.67724609375,22.381591796875
1241,FP203_1241,FloorPlan203,-4.0,0.907053530216217,0.5,0,45,0,58.43353271484375,23.3489990234375
1242,FP203_1242,FloorPlan203,-4.0,0.907053530216217,0.5,0,90,0,66.2445068359375,18.0633544921875
1243,FP203_1243,FloorPlan203,-4.0,0.907053530216217,0.5,0,135,0,73.32763671875,10.302734375
1244,FP203_1244,FloorPlan203,-4.0,0.907053530216217,0.5,0,180,0,78.56597900390625,4.19769287109375
1245,FP203_1245,FloorPlan203,-4.0,0.907053530216217,0.5,0,225,0,76.416015625,7.9925537109375
1246,FP203_1246,FloorPlan203,-4.0,0.907053530216217,0.5,0,270,0,71.36688232421875,14.15252685546875
1247,FP203_1247,FloorPlan203,-4.0,0.907053530216217,0.5,0,315,0,68.41278076171875,17.3614501953125
1248,FP203_1248,FloorPlan203,-1.5,0.907053530216217,1.0,0,0,0,91.55120849609376,0.30670166015625
1249,FP203_1249,FloorPlan203,-1.5,0.907053530216217,1.0,0,45,0,84.34906005859375,5.25360107421875
1250,FP203_1250,FloorPlan203,-1.5,0.907053530216217,1.0,0,90,0,84.90753173828125,10.09674072265625
1251,FP203_1251,FloorPlan203,-1.5,0.907053530216217,1.0,0,135,0,87.298583984375,6.44989013671875
1252,FP203_1252,FloorPlan203,-1.5,0.907053530216217,1.0,0,180,0,80.45196533203125,6.95343017578125
1253,FP203_1253,FloorPlan203,-1.5,0.907053530216217,1.0,0,225,0,67.06695556640625,18.55010986328125
1254,FP203_1254,FloorPlan203,-1.5,0.907053530216217,1.0,0,270,0,60.1043701171875,22.91412353515625
1255,FP203_1255,FloorPlan203,-1.5,0.907053530216217,1.0,0,315,0,71.10443115234375,9.11712646484375
1256,FP203_1256,FloorPlan203,-2.0,0.907053530216217,0.5,0,0,0,69.79827880859375,12.20245361328125
1257,FP203_1257,FloorPlan203,-2.0,0.907053530216217,0.5,0,45,0,79.13665771484375,9.90142822265625
1258,FP203_1258,FloorPlan203,-2.0,0.907053530216217,0.5,0,90,0,86.029052734375,11.0748291015625
1259,FP203_1259,FloorPlan203,-2.0,0.907053530216217,0.5,0,135,0,83.41217041015625,2.630615234375
1260,FP203_1260,FloorPlan203,-2.0,0.907053530216217,0.5,0,180,0,82.17315673828125,8.80279541015625
1261,FP203_1261,FloorPlan203,-2.0,0.907053530216217,0.5,0,225,0,66.9952392578125,19.7509765625
1262,FP203_1262,FloorPlan203,-2.0,0.907053530216217,0.5,0,270,0,49.407958984375,25.1129150390625
1263,FP203_1263,FloorPlan203,-2.0,0.907053530216217,0.5,0,315,0,59.93194580078125,24.47509765625
1264,FP203_1264,FloorPlan203,-2.5,0.907053530216217,0.0,0,0,0,59.66033935546875,18.62335205078125
1265,FP203_1265,FloorPlan203,-2.5,0.907053530216217,0.0,0,45,0,76.0223388671875,15.032958984375
1266,FP203_1266,FloorPlan203,-2.5,0.907053530216217,0.0,0,90,0,84.2529296875,9.21478271484375
1267,FP203_1267,FloorPlan203,-2.5,0.907053530216217,0.0,0,135,0,87.1307373046875,2.9296875
1268,FP203_1268,FloorPlan203,-2.5,0.907053530216217,0.0,0,180,0,84.6588134765625,9.6710205078125
1269,FP203_1269,FloorPlan203,-2.5,0.907053530216217,0.0,0,225,0,72.1099853515625,14.2120361328125
1270,FP203_1270,FloorPlan203,-2.5,0.907053530216217,0.0,0,270,0,58.59375,19.56787109375
1271,FP203_1271,FloorPlan203,-2.5,0.907053530216217,0.0,0,315,0,54.75616455078125,25.25634765625
1272,FP203_1272,FloorPlan203,-3.0,0.907053530216217,-0.5,0,0,0,66.50543212890625,20.46356201171875
1273,FP203_1273,FloorPlan203,-3.0,0.907053530216217,-0.5,0,45,0,73.94866943359375,15.48004150390625
1274,FP203_1274,FloorPlan203,-3.0,0.907053530216217,-0.5,0,90,0,81.89849853515625,7.0098876953125
1275,FP203_1275,FloorPlan203,-3.0,0.907053530216217,-0.5,0,135,0,91.57257080078124,4.78515625
1276,FP203_1276,FloorPlan203,-3.0,0.907053530216217,-0.5,0,180,0,87.5732421875,7.281494140625
1277,FP203_1277,FloorPlan203,-3.0,0.907053530216217,-0.5,0,225,0,82.86285400390625,10.36224365234375
1278,FP203_1278,FloorPlan203,-3.0,0.907053530216217,-0.5,0,270,0,74.93896484375,8.1817626953125
1279,FP203_1279,FloorPlan203,-3.0,0.907053530216217,-0.5,0,315,0,63.5833740234375,13.25225830078125
1280,FP203_1280,FloorPlan203,-1.5,0.907053530216217,4.5,0,0,0,66.65496826171875,18.9056396484375
1281,FP203_1281,FloorPlan203,-1.5,0.907053530216217,4.5,0,45,0,69.3695068359375,14.14794921875
1282,FP203_1282,FloorPlan203,-1.5,0.907053530216217,4.5,0,90,0,77.49786376953125,12.19482421875
1283,FP203_1283,FloorPlan203,-1.5,0.907053530216217,4.5,0,135,0,87.8662109375,7.568359375
1284,FP203_1284,FloorPlan203,-1.5,0.907053530216217,4.5,0,180,0,83.02764892578125,1.507568359375
1285,FP203_1285,FloorPlan203,-1.5,0.907053530216217,4.5,0,225,0,72.406005859375,13.65814208984375
1286,FP203_1286,FloorPlan203,-1.5,0.907053530216217,4.5,0,270,0,55.6304931640625,26.7608642578125
1287,FP203_1287,FloorPlan203,-1.5,0.907053530216217,4.5,0,315,0,54.7393798828125,22.44415283203125
1288,FP203_1288,FloorPlan203,-2.0,0.907053530216217,5.0,0,0,0,69.3939208984375,14.837646484375
1289,FP203_1289,FloorPlan203,-2.0,0.907053530216217,5.0,0,45,0,70.29571533203125,15.9393310546875
1290,FP203_1290,FloorPlan203,-2.0,0.907053530216217,5.0,0,90,0,70.5108642578125,18.1732177734375
1291,FP203_1291,FloorPlan203,-2.0,0.907053530216217,5.0,0,135,0,74.78179931640625,10.84136962890625
1292,FP203_1292,FloorPlan203,-2.0,0.907053530216217,5.0,0,180,0,65.88592529296875,15.05889892578125
1293,FP203_1293,FloorPlan203,-2.0,0.907053530216217,5.0,0,225,0,59.35821533203125,23.76861572265625
1294,FP203_1294,FloorPlan203,-2.0,0.907053530216217,5.0,0,270,0,53.5797119140625,23.858642578125
1295,FP203_1295,FloorPlan203,-2.0,0.907053530216217,5.0,0,315,0,62.52288818359375,19.573974609375
1296,FP203_1296,FloorPlan203,-2.5,0.907053530216217,5.5,0,0,0,77.2216796875,9.27581787109375
1297,FP203_1297,FloorPlan203,-2.5,0.907053530216217,5.5,0,45,0,72.3297119140625,15.911865234375
1298,FP203_1298,FloorPlan203,-2.5,0.907053530216217,5.5,0,90,0,65.4876708984375,21.0601806640625
1299,FP203_1299,FloorPlan203,-2.5,0.907053530216217,5.5,0,135,0,64.53704833984375,16.99981689453125
1300,FP203_1300,FloorPlan203,-2.5,0.907053530216217,5.5,0,180,0,59.2071533203125,19.891357421875
1301,FP203_1301,FloorPlan203,-2.5,0.907053530216217,5.5,0,225,0,57.59124755859375,23.16741943359375
1302,FP203_1302,FloorPlan203,-2.5,0.907053530216217,5.5,0,270,0,60.53619384765625,20.4315185546875
1303,FP203_1303,FloorPlan203,-2.5,0.907053530216217,5.5,0,315,0,71.002197265625,15.73486328125
1304,FP203_1304,FloorPlan203,-3.0,0.907053530216217,6.0,0,0,0,85.8184814453125,3.9642333984375
1305,FP203_1305,FloorPlan203,-3.0,0.907053530216217,6.0,0,45,0,77.9144287109375,11.749267578125
1306,FP203_1306,FloorPlan203,-3.0,0.907053530216217,6.0,0,90,0,62.84332275390625,21.2371826171875
1307,FP203_1307,FloorPlan203,-3.0,0.907053530216217,6.0,0,135,0,55.6427001953125,23.13385009765625
1308,FP203_1308,FloorPlan203,-3.0,0.907053530216217,6.0,0,180,0,55.17578125,21.52557373046875
1309,FP203_1309,FloorPlan203,-3.0,0.907053530216217,6.0,0,225,0,57.9742431640625,21.73919677734375
