,Filename,FloorName,pos_x,pos_y,pos_z,ang_x,ang_y,ang_z,free_perc
2348,FP204_2348,FloorPlan204,-3.0,0.9023147225379944,4.5,0,180,0,70.96099853515625
2349,FP204_2349,FloorPlan204,-3.0,0.9023147225379944,4.5,0,225,0,83.99200439453125
2350,FP204_2350,FloorPlan204,-3.0,0.9023147225379944,4.5,0,270,0,92.58575439453125
2351,FP204_2351,FloorPlan204,-3.0,0.9023147225379944,4.5,0,315,0,91.17584228515625
2352,FP204_2352,FloorPlan204,-4.0,0.9023147225379944,2.5,0,0,0,93.19610595703125
2353,FP204_2353,FloorPlan204,-4.0,0.9023147225379944,2.5,0,45,0,90.73028564453125
2354,FP204_2354,FloorPlan204,-4.0,0.9023147225379944,2.5,0,90,0,76.29547119140625
2355,FP204_2355,FloorPlan204,-4.0,0.9023147225379944,2.5,0,135,0,66.83349609375
2356,FP204_2356,FloorPlan204,-4.0,0.9023147225379944,2.5,0,180,0,73.48175048828125
2357,FP204_2357,FloorPlan204,-4.0,0.9023147225379944,2.5,0,225,0,89.82696533203125
2358,FP204_2358,FloorPlan204,-4.0,0.9023147225379944,2.5,0,270,0,99.51019287109375
2359,FP204_2359,FloorPlan204,-4.0,0.9023147225379944,2.5,0,315,0,99.63836669921875
2360,FP204_2360,FloorPlan204,-3.5,0.9023147225379944,0.0,0,0,0,69.5770263671875
2361,FP204_2361,FloorPlan204,-3.5,0.9023147225379944,0.0,0,45,0,61.2152099609375
2362,FP204_2362,FloorPlan204,-3.5,0.9023147225379944,0.0,0,90,0,60.30120849609375
2363,FP204_2363,FloorPlan204,-3.5,0.9023147225379944,0.0,0,135,0,79.38079833984375
2364,FP204_2364,FloorPlan204,-3.5,0.9023147225379944,0.0,0,180,0,99.444580078125
2365,FP204_2365,FloorPlan204,-3.5,0.9023147225379944,0.0,0,225,0,92.11883544921875
2366,FP204_2366,FloorPlan204,-3.5,0.9023147225379944,0.0,0,270,0,88.33160400390625
2367,FP204_2367,FloorPlan204,-3.5,0.9023147225379944,0.0,0,315,0,83.90960693359375
2368,FP204_2368,FloorPlan204,0.0,0.9023147225379944,0.5,0,0,0,86.52191162109375
2369,FP204_2369,FloorPlan204,0.0,0.9023147225379944,0.5,0,45,0,94.049072265625
2370,FP204_2370,FloorPlan204,0.0,0.9023147225379944,0.5,0,90,0,98.95477294921875
2371,FP204_2371,FloorPlan204,0.0,0.9023147225379944,0.5,0,135,0,98.797607421875
2372,FP204_2372,FloorPlan204,0.0,0.9023147225379944,0.5,0,180,0,94.14520263671875
2373,FP204_2373,FloorPlan204,0.0,0.9023147225379944,0.5,0,225,0,80.5572509765625
2374,FP204_2374,FloorPlan204,0.0,0.9023147225379944,0.5,0,270,0,74.3682861328125
2375,FP204_2375,FloorPlan204,0.0,0.9023147225379944,0.5,0,315,0,75.2349853515625
2376,FP204_2376,FloorPlan204,-0.5,0.9023147225379944,0.0,0,0,0,77.86712646484375
2377,FP204_2377,FloorPlan204,-0.5,0.9023147225379944,0.0,0,45,0,90.36865234375
2378,FP204_2378,FloorPlan204,-0.5,0.9023147225379944,0.0,0,90,0,95.928955078125
2379,FP204_2379,FloorPlan204,-0.5,0.9023147225379944,0.0,0,135,0,87.188720703125
2380,FP204_2380,FloorPlan204,-0.5,0.9023147225379944,0.0,0,180,0,98.33984375
2381,FP204_2381,FloorPlan204,-0.5,0.9023147225379944,0.0,0,225,0,58.26568603515625
2382,FP204_2382,FloorPlan204,-0.5,0.9023147225379944,0.0,0,270,0,58.416748046875
2383,FP204_2383,FloorPlan204,-0.5,0.9023147225379944,0.0,0,315,0,64.5294189453125
2384,FP204_2384,FloorPlan204,-3.0,0.9023147225379944,4.0,0,0,0,77.66571044921875
2385,FP204_2385,FloorPlan204,-3.0,0.9023147225379944,4.0,0,45,0,68.26629638671875
2386,FP204_2386,FloorPlan204,-3.0,0.9023147225379944,4.0,0,90,0,61.71112060546875
2387,FP204_2387,FloorPlan204,-3.0,0.9023147225379944,4.0,0,135,0,66.04461669921875
2388,FP204_2388,FloorPlan204,-3.0,0.9023147225379944,4.0,0,180,0,74.73297119140625
2389,FP204_2389,FloorPlan204,-3.0,0.9023147225379944,4.0,0,225,0,86.13433837890625
2390,FP204_2390,FloorPlan204,-3.0,0.9023147225379944,4.0,0,270,0,92.41485595703125
2391,FP204_2391,FloorPlan204,-3.0,0.9023147225379944,4.0,0,315,0,86.79656982421875
2392,FP204_2392,FloorPlan204,-3.0,0.9023147225379944,3.5,0,0,0,73.095703125
2393,FP204_2393,FloorPlan204,-3.0,0.9023147225379944,3.5,0,45,0,60.83221435546875
2394,FP204_2394,FloorPlan204,-3.0,0.9023147225379944,3.5,0,90,0,63.32244873046875
2395,FP204_2395,FloorPlan204,-3.0,0.9023147225379944,3.5,0,135,0,67.12188720703125
2396,FP204_2396,FloorPlan204,-3.0,0.9023147225379944,3.5,0,180,0,78.2196044921875
2397,FP204_2397,FloorPlan204,-3.0,0.9023147225379944,3.5,0,225,0,86.04888916015625
2398,FP204_2398,FloorPlan204,-3.0,0.9023147225379944,3.5,0,270,0,90.27099609375
2399,FP204_2399,FloorPlan204,-3.0,0.9023147225379944,3.5,0,315,0,83.64715576171875
2400,FP205_2400,FloorPlan205,-3.0,0.9011254906654358,2.0,0,0,0,73.583984375
2401,FP205_2401,FloorPlan205,-3.0,0.9011254906654358,2.0,0,45,0,69.0521240234375
2402,FP205_2402,FloorPlan205,-3.0,0.9011254906654358,2.0,0,90,0,67.4072265625
2403,FP205_2403,FloorPlan205,-3.0,0.9011254906654358,2.0,0,135,0,68.95904541015625
2404,FP205_2404,FloorPlan205,-3.0,0.9011254906654358,2.0,0,180,0,74.98779296875
2405,FP205_2405,FloorPlan205,-3.0,0.9011254906654358,2.0,0,225,0,77.04925537109375
2406,FP205_2406,FloorPlan205,-3.0,0.9011254906654358,2.0,0,270,0,76.39617919921875
2407,FP205_2407,FloorPlan205,-3.0,0.9011254906654358,2.0,0,315,0,79.11834716796875
2408,FP205_2408,FloorPlan205,-2.5,0.9011254906654358,2.0,0,0,0,67.138671875
2409,FP205_2409,FloorPlan205,-2.5,0.9011254906654358,2.0,0,45,0,71.124267578125
2410,FP205_2410,FloorPlan205,-2.5,0.9011254906654358,2.0,0,90,0,72.12371826171875
2411,FP205_2411,FloorPlan205,-2.5,0.9011254906654358,2.0,0,135,0,72.29461669921875
2412,FP205_2412,FloorPlan205,-2.5,0.9011254906654358,2.0,0,180,0,72.381591796875
2413,FP205_2413,FloorPlan205,-2.5,0.9011254906654358,2.0,0,225,0,73.38409423828125
2414,FP205_2414,FloorPlan205,-2.5,0.9011254906654358,2.0,0,270,0,70.7061767578125
2415,FP205_2415,FloorPlan205,-2.5,0.9011254906654358,2.0,0,315,0,75.84991455078125
2416,FP205_2416,FloorPlan205,-3.0,0.9011254906654358,2.5,0,0,0,83.32672119140625
2417,FP205_2417,FloorPlan205,-3.0,0.9011254906654358,2.5,0,45,0,77.34832763671875
2418,FP205_2418,FloorPlan205,-3.0,0.9011254906654358,2.5,0,90,0,69.83489990234375
2419,FP205_2419,FloorPlan205,-3.0,0.9011254906654358,2.5,0,135,0,62.12310791015625
2420,FP205_2420,FloorPlan205,-3.0,0.9011254906654358,2.5,0,180,0,68.3258056640625
2421,FP205_2421,FloorPlan205,-3.0,0.9011254906654358,2.5,0,225,0,71.8994140625
2422,FP205_2422,FloorPlan205,-3.0,0.9011254906654358,2.5,0,270,0,78.20892333984375
2423,FP205_2423,FloorPlan205,-3.0,0.9011254906654358,2.5,0,315,0,84.0362548828125
2424,FP205_2424,FloorPlan205,-3.5,0.9011254906654358,2.0,0,0,0,78.009033203125
2425,FP205_2425,FloorPlan205,-3.5,0.9011254906654358,2.0,0,45,0,69.99359130859375
2426,FP205_2426,FloorPlan205,-3.5,0.9011254906654358,2.0,0,90,0,64.61639404296875
2427,FP205_2427,FloorPlan205,-3.5,0.9011254906654358,2.0,0,135,0,67.48199462890625
2428,FP205_2428,FloorPlan205,-3.5,0.9011254906654358,2.0,0,180,0,77.13470458984375
2429,FP205_2429,FloorPlan205,-3.5,0.9011254906654358,2.0,0,225,0,83.00933837890625
2430,FP205_2430,FloorPlan205,-3.5,0.9011254906654358,2.0,0,270,0,82.62176513671875
2431,FP205_2431,FloorPlan205,-3.5,0.9011254906654358,2.0,0,315,0,84.22393798828125
2432,FP205_2432,FloorPlan205,-3.0,0.9011254906654358,1.5,0,0,0,66.41845703125
2433,FP205_2433,FloorPlan205,-3.0,0.9011254906654358,1.5,0,45,0,64.9261474609375
2434,FP205_2434,FloorPlan205,-3.0,0.9011254906654358,1.5,0,90,0,68.26629638671875
2435,FP205_2435,FloorPlan205,-3.0,0.9011254906654358,1.5,0,135,0,77.9998779296875
2436,FP205_2436,FloorPlan205,-3.0,0.9011254906654358,1.5,0,180,0,83.26873779296875
2437,FP205_2437,FloorPlan205,-3.0,0.9011254906654358,1.5,0,225,0,83.03070068359375
2438,FP205_2438,FloorPlan205,-3.0,0.9011254906654358,1.5,0,270,0,76.263427734375
2439,FP205_2439,FloorPlan205,-3.0,0.9011254906654358,1.5,0,315,0,73.95477294921875
2440,FP205_2440,FloorPlan205,-2.5,0.9011254906654358,2.5,0,0,0,79.38690185546875
2441,FP205_2441,FloorPlan205,-2.5,0.9011254906654358,2.5,0,45,0,78.3447265625
2442,FP205_2442,FloorPlan205,-2.5,0.9011254906654358,2.5,0,90,0,72.24884033203125
2443,FP205_2443,FloorPlan205,-2.5,0.9011254906654358,2.5,0,135,0,66.1773681640625
2444,FP205_2444,FloorPlan205,-2.5,0.9011254906654358,2.5,0,180,0,66.25518798828125
2445,FP205_2445,FloorPlan205,-2.5,0.9011254906654358,2.5,0,225,0,66.5374755859375
2446,FP205_2446,FloorPlan205,-2.5,0.9011254906654358,2.5,0,270,0,73.37646484375
2447,FP205_2447,FloorPlan205,-2.5,0.9011254906654358,2.5,0,315,0,83.453369140625
2448,FP205_2448,FloorPlan205,-3.5,0.9011254906654358,2.5,0,0,0,86.29150390625
2449,FP205_2449,FloorPlan205,-3.5,0.9011254906654358,2.5,0,45,0,79.44793701171875
2450,FP205_2450,FloorPlan205,-3.5,0.9011254906654358,2.5,0,90,0,67.35687255859375
2451,FP205_2451,FloorPlan205,-3.5,0.9011254906654358,2.5,0,135,0,60.894775390625
2452,FP205_2452,FloorPlan205,-3.5,0.9011254906654358,2.5,0,180,0,71.13189697265625
2453,FP205_2453,FloorPlan205,-3.5,0.9011254906654358,2.5,0,225,0,78.4393310546875
2454,FP205_2454,FloorPlan205,-3.5,0.9011254906654358,2.5,0,270,0,83.79058837890625
2455,FP205_2455,FloorPlan205,-3.5,0.9011254906654358,2.5,0,315,0,89.27154541015625
2456,FP205_2456,FloorPlan205,-4.0,0.9011254906654358,2.0,0,0,0,81.33697509765625
2457,FP205_2457,FloorPlan205,-4.0,0.9011254906654358,2.0,0,45,0,68.56536865234375
2458,FP205_2458,FloorPlan205,-4.0,0.9011254906654358,2.0,0,90,0,61.49444580078125
2459,FP205_2459,FloorPlan205,-4.0,0.9011254906654358,2.0,0,135,0,66.27349853515625
2460,FP205_2460,FloorPlan205,-4.0,0.9011254906654358,2.0,0,180,0,79.74395751953125
2461,FP205_2461,FloorPlan205,-4.0,0.9011254906654358,2.0,0,225,0,88.458251953125
2462,FP205_2462,FloorPlan205,-4.0,0.9011254906654358,2.0,0,270,0,90.30303955078125
2463,FP205_2463,FloorPlan205,-4.0,0.9011254906654358,2.0,0,315,0,89.20440673828125
2464,FP205_2464,FloorPlan205,-3.5,0.9011254906654358,1.5,0,0,0,71.91619873046875
2465,FP205_2465,FloorPlan205,-3.5,0.9011254906654358,1.5,0,45,0,61.5753173828125
2466,FP205_2466,FloorPlan205,-3.5,0.9011254906654358,1.5,0,90,0,65.167236328125
2467,FP205_2467,FloorPlan205,-3.5,0.9011254906654358,1.5,0,135,0,75.70953369140625
2468,FP205_2468,FloorPlan205,-3.5,0.9011254906654358,1.5,0,180,0,83.71734619140625
2469,FP205_2469,FloorPlan205,-3.5,0.9011254906654358,1.5,0,225,0,88.06304931640625
2470,FP205_2470,FloorPlan205,-3.5,0.9011254906654358,1.5,0,270,0,83.1207275390625
2471,FP205_2471,FloorPlan205,-3.5,0.9011254906654358,1.5,0,315,0,79.74853515625
2472,FP205_2472,FloorPlan205,-3.0,0.9011254906654358,1.0,0,0,0,62.9638671875
2473,FP205_2473,FloorPlan205,-3.0,0.9011254906654358,1.0,0,45,0,60.3668212890625
2474,FP205_2474,FloorPlan205,-3.0,0.9011254906654358,1.0,0,90,0,71.76971435546875
2475,FP205_2475,FloorPlan205,-3.0,0.9011254906654358,1.0,0,135,0,85.7940673828125
2476,FP205_2476,FloorPlan205,-3.0,0.9011254906654358,1.0,0,180,0,89.935302734375
2477,FP205_2477,FloorPlan205,-3.0,0.9011254906654358,1.0,0,225,0,88.50555419921875
2478,FP205_2478,FloorPlan205,-3.0,0.9011254906654358,1.0,0,270,0,79.547119140625
2479,FP205_2479,FloorPlan205,-3.0,0.9011254906654358,1.0,0,315,0,69.12078857421875
2480,FP205_2480,FloorPlan205,-2.0,0.9011254906654358,2.5,0,0,0,72.412109375
2481,FP205_2481,FloorPlan205,-2.0,0.9011254906654358,2.5,0,45,0,73.7548828125
2482,FP205_2482,FloorPlan205,-2.0,0.9011254906654358,2.5,0,90,0,73.22540283203125
2483,FP205_2483,FloorPlan205,-2.0,0.9011254906654358,2.5,0,135,0,72.37548828125
2484,FP205_2484,FloorPlan205,-2.0,0.9011254906654358,2.5,0,180,0,67.95196533203125
2485,FP205_2485,FloorPlan205,-2.0,0.9011254906654358,2.5,0,225,0,65.10162353515625
2486,FP205_2486,FloorPlan205,-2.0,0.9011254906654358,2.5,0,270,0,69.98138427734375
2487,FP205_2487,FloorPlan205,-2.0,0.9011254906654358,2.5,0,315,0,75.518798828125
2488,FP205_2488,FloorPlan205,-3.5,0.9011254906654358,3.0,0,0,0,92.626953125
2489,FP205_2489,FloorPlan205,-3.5,0.9011254906654358,3.0,0,45,0,84.97467041015625
2490,FP205_2490,FloorPlan205,-3.5,0.9011254906654358,3.0,0,90,0,73.31085205078125
2491,FP205_2491,FloorPlan205,-3.5,0.9011254906654358,3.0,0,135,0,61.61346435546875
2492,FP205_2492,FloorPlan205,-3.5,0.9011254906654358,3.0,0,180,0,65.447998046875
2493,FP205_2493,FloorPlan205,-3.5,0.9011254906654358,3.0,0,225,0,75.79193115234375
2494,FP205_2494,FloorPlan205,-3.5,0.9011254906654358,3.0,0,270,0,85.92681884765625
2495,FP205_2495,FloorPlan205,-3.5,0.9011254906654358,3.0,0,315,0,87.09869384765625
2496,FP205_2496,FloorPlan205,-4.0,0.9011254906654358,2.5,0,0,0,89.02587890625
2497,FP205_2497,FloorPlan205,-4.0,0.9011254906654358,2.5,0,45,0,76.47247314453125
2498,FP205_2498,FloorPlan205,-4.0,0.9011254906654358,2.5,0,90,0,64.11590576171875
2499,FP205_2499,FloorPlan205,-4.0,0.9011254906654358,2.5,0,135,0,60.4217529296875
2500,FP205_2500,FloorPlan205,-4.0,0.9011254906654358,2.5,0,180,0,74.4537353515625
2501,FP205_2501,FloorPlan205,-4.0,0.9011254906654358,2.5,0,225,0,84.59625244140625
2502,FP205_2502,FloorPlan205,-4.0,0.9011254906654358,2.5,0,270,0,90.5303955078125
2503,FP205_2503,FloorPlan205,-4.0,0.9011254906654358,2.5,0,315,0,93.47991943359375
2504,FP205_2504,FloorPlan205,-4.5,0.9011254906654358,2.0,0,0,0,82.0953369140625
2505,FP205_2505,FloorPlan205,-4.5,0.9011254906654358,2.0,0,45,0,67.8924560546875
2506,FP205_2506,FloorPlan205,-4.5,0.9011254906654358,2.0,0,90,0,57.574462890625
2507,FP205_2507,FloorPlan205,-4.5,0.9011254906654358,2.0,0,135,0,66.7999267578125
2508,FP205_2508,FloorPlan205,-4.5,0.9011254906654358,2.0,0,180,0,82.7056884765625
2509,FP205_2509,FloorPlan205,-4.5,0.9011254906654358,2.0,0,225,0,92.76885986328125
2510,FP205_2510,FloorPlan205,-4.5,0.9011254906654358,2.0,0,270,0,98.028564453125
2511,FP205_2511,FloorPlan205,-4.5,0.9011254906654358,2.0,0,315,0,92.26531982421875
2512,FP205_2512,FloorPlan205,-4.0,0.9011254906654358,1.5,0,0,0,75.6988525390625
2513,FP205_2513,FloorPlan205,-4.0,0.9011254906654358,1.5,0,45,0,61.22894287109375
2514,FP205_2514,FloorPlan205,-4.0,0.9011254906654358,1.5,0,90,0,61.18927001953125
2515,FP205_2515,FloorPlan205,-4.0,0.9011254906654358,1.5,0,135,0,74.20501708984375
2516,FP205_2516,FloorPlan205,-4.0,0.9011254906654358,1.5,0,180,0,85.64910888671875
2517,FP205_2517,FloorPlan205,-4.0,0.9011254906654358,1.5,0,225,0,92.58880615234375
2518,FP205_2518,FloorPlan205,-4.0,0.9011254906654358,1.5,0,270,0,90.8935546875
2519,FP205_2519,FloorPlan205,-4.0,0.9011254906654358,1.5,0,315,0,84.83734130859375
2520,FP205_2520,FloorPlan205,-3.5,0.9011254906654358,1.0,0,0,0,66.00494384765625
2521,FP205_2521,FloorPlan205,-3.5,0.9011254906654358,1.0,0,45,0,56.01959228515625
2522,FP205_2522,FloorPlan205,-3.5,0.9011254906654358,1.0,0,90,0,67.72003173828125
2523,FP205_2523,FloorPlan205,-3.5,0.9011254906654358,1.0,0,135,0,82.64617919921875
2524,FP205_2524,FloorPlan205,-3.5,0.9011254906654358,1.0,0,180,0,90.73486328125
2525,FP205_2525,FloorPlan205,-3.5,0.9011254906654358,1.0,0,225,0,92.5750732421875
2526,FP205_2526,FloorPlan205,-3.5,0.9011254906654358,1.0,0,270,0,85.45684814453125
2527,FP205_2527,FloorPlan205,-3.5,0.9011254906654358,1.0,0,315,0,75.7537841796875
2528,FP205_2528,FloorPlan205,-3.0,0.9011254906654358,0.5,0,0,0,58.14056396484375
2529,FP205_2529,FloorPlan205,-3.0,0.9011254906654358,0.5,0,45,0,59.3963623046875
2530,FP205_2530,FloorPlan205,-3.0,0.9011254906654358,0.5,0,90,0,75.35552978515625
2531,FP205_2531,FloorPlan205,-3.0,0.9011254906654358,0.5,0,135,0,89.44549560546875
2532,FP205_2532,FloorPlan205,-3.0,0.9011254906654358,0.5,0,180,0,98.1048583984375
2533,FP205_2533,FloorPlan205,-3.0,0.9011254906654358,0.5,0,225,0,92.8009033203125
2534,FP205_2534,FloorPlan205,-3.0,0.9011254906654358,0.5,0,270,0,82.78656005859375
2535,FP205_2535,FloorPlan205,-3.0,0.9011254906654358,0.5,0,315,0,67.21038818359375
2536,FP205_2536,FloorPlan205,-1.5,0.9011254906654358,2.5,0,0,0,70.38421630859375
2537,FP205_2537,FloorPlan205,-1.5,0.9011254906654358,2.5,0,45,0,75.05645751953125
2538,FP205_2538,FloorPlan205,-1.5,0.9011254906654358,2.5,0,90,0,79.4342041015625
2539,FP205_2539,FloorPlan205,-1.5,0.9011254906654358,2.5,0,135,0,81.8634033203125
2540,FP205_2540,FloorPlan205,-1.5,0.9011254906654358,2.5,0,180,0,71.142578125
2541,FP205_2541,FloorPlan205,-1.5,0.9011254906654358,2.5,0,225,0,64.35699462890625
2542,FP205_2542,FloorPlan205,-1.5,0.9011254906654358,2.5,0,270,0,69.89288330078125
2543,FP205_2543,FloorPlan205,-1.5,0.9011254906654358,2.5,0,315,0,69.146728515625
2544,FP205_2544,FloorPlan205,-4.0,0.9011254906654358,3.0,0,0,0,95.355224609375
2545,FP205_2545,FloorPlan205,-4.0,0.9011254906654358,3.0,0,45,0,83.91571044921875
2546,FP205_2546,FloorPlan205,-4.0,0.9011254906654358,3.0,0,90,0,69.464111328125
2547,FP205_2547,FloorPlan205,-4.0,0.9011254906654358,3.0,0,135,0,58.6761474609375
2548,FP205_2548,FloorPlan205,-4.0,0.9011254906654358,3.0,0,180,0,69.61212158203125
2549,FP205_2549,FloorPlan205,-4.0,0.9011254906654358,3.0,0,225,0,82.41424560546875
2550,FP205_2550,FloorPlan205,-4.0,0.9011254906654358,3.0,0,270,0,91.778564453125
2551,FP205_2551,FloorPlan205,-4.0,0.9011254906654358,3.0,0,315,0,92.46978759765625
2552,FP205_2552,FloorPlan205,-4.5,0.9011254906654358,2.5,0,0,0,87.75482177734375
2553,FP205_2553,FloorPlan205,-4.5,0.9011254906654358,2.5,0,45,0,74.6337890625
2554,FP205_2554,FloorPlan205,-4.5,0.9011254906654358,2.5,0,90,0,59.11407470703125
2555,FP205_2555,FloorPlan205,-4.5,0.9011254906654358,2.5,0,135,0,61.865234375
2556,FP205_2556,FloorPlan205,-4.5,0.9011254906654358,2.5,0,180,0,78.18450927734375
2557,FP205_2557,FloorPlan205,-4.5,0.9011254906654358,2.5,0,225,0,89.7125244140625
2558,FP205_2558,FloorPlan205,-4.5,0.9011254906654358,2.5,0,270,0,98.04229736328125
2559,FP205_2559,FloorPlan205,-4.5,0.9011254906654358,2.5,0,315,0,94.69451904296875
2560,FP205_2560,FloorPlan205,-4.5,0.9011254906654358,1.5,0,0,0,78.05938720703125
2561,FP205_2561,FloorPlan205,-4.5,0.9011254906654358,1.5,0,45,0,62.23907470703125
2562,FP205_2562,FloorPlan205,-4.5,0.9011254906654358,1.5,0,90,0,57.85675048828125
2563,FP205_2563,FloorPlan205,-4.5,0.9011254906654358,1.5,0,135,0,73.70758056640625
2564,FP205_2564,FloorPlan205,-4.5,0.9011254906654358,1.5,0,180,0,87.82196044921875
2565,FP205_2565,FloorPlan205,-4.5,0.9011254906654358,1.5,0,225,0,95.904541015625
2566,FP205_2566,FloorPlan205,-4.5,0.9011254906654358,1.5,0,270,0,98.187255859375
2567,FP205_2567,FloorPlan205,-4.5,0.9011254906654358,1.5,0,315,0,89.1845703125
2568,FP205_2568,FloorPlan205,-4.0,0.9011254906654358,1.0,0,0,0,70.32470703125
2569,FP205_2569,FloorPlan205,-4.0,0.9011254906654358,1.0,0,45,0,55.60150146484375
2570,FP205_2570,FloorPlan205,-4.0,0.9011254906654358,1.0,0,90,0,64.07623291015625
2571,FP205_2571,FloorPlan205,-4.0,0.9011254906654358,1.0,0,135,0,81.231689453125
2572,FP205_2572,FloorPlan205,-4.0,0.9011254906654358,1.0,0,180,0,92.17071533203125
2573,FP205_2573,FloorPlan205,-4.0,0.9011254906654358,1.0,0,225,0,96.0968017578125
2574,FP205_2574,FloorPlan205,-4.0,0.9011254906654358,1.0,0,270,0,92.1722412109375
2575,FP205_2575,FloorPlan205,-4.0,0.9011254906654358,1.0,0,315,0,82.04345703125
2576,FP205_2576,FloorPlan205,-3.5,0.9011254906654358,0.5,0,0,0,61.376953125
2577,FP205_2577,FloorPlan205,-3.5,0.9011254906654358,0.5,0,45,0,55.7861328125
2578,FP205_2578,FloorPlan205,-3.5,0.9011254906654358,0.5,0,90,0,72.100830078125
2579,FP205_2579,FloorPlan205,-3.5,0.9011254906654358,0.5,0,135,0,88.26446533203125
2580,FP205_2580,FloorPlan205,-3.5,0.9011254906654358,0.5,0,180,0,98.2391357421875
2581,FP205_2581,FloorPlan205,-3.5,0.9011254906654358,0.5,0,225,0,95.8984375
2582,FP205_2582,FloorPlan205,-3.5,0.9011254906654358,0.5,0,270,0,87.725830078125
2583,FP205_2583,FloorPlan205,-3.5,0.9011254906654358,0.5,0,315,0,73.69232177734375
2584,FP205_2584,FloorPlan205,-2.5,0.9011254906654358,0.5,0,0,0,46.331787109375
2585,FP205_2585,FloorPlan205,-2.5,0.9011254906654358,0.5,0,45,0,66.62445068359375
2586,FP205_2586,FloorPlan205,-2.5,0.9011254906654358,0.5,0,90,0,82.7056884765625
2587,FP205_2587,FloorPlan205,-2.5,0.9011254906654358,0.5,0,135,0,90.98052978515625
2588,FP205_2588,FloorPlan205,-2.5,0.9011254906654358,0.5,0,180,0,98.089599609375
2589,FP205_2589,FloorPlan205,-2.5,0.9011254906654358,0.5,0,225,0,89.776611328125
2590,FP205_2590,FloorPlan205,-2.5,0.9011254906654358,0.5,0,270,0,78.277587890625
2591,FP205_2591,FloorPlan205,-2.5,0.9011254906654358,0.5,0,315,0,65.53802490234375
2592,FP205_2592,FloorPlan205,-1.0,0.9011254906654358,2.5,0,0,0,70.782470703125
2593,FP205_2593,FloorPlan205,-1.0,0.9011254906654358,2.5,0,45,0,80.096435546875
2594,FP205_2594,FloorPlan205,-1.0,0.9011254906654358,2.5,0,90,0,88.83209228515625
2595,FP205_2595,FloorPlan205,-1.0,0.9011254906654358,2.5,0,135,0,86.138916015625
2596,FP205_2596,FloorPlan205,-1.0,0.9011254906654358,2.5,0,180,0,75.927734375
2597,FP205_2597,FloorPlan205,-1.0,0.9011254906654358,2.5,0,225,0,62.58544921875
2598,FP205_2598,FloorPlan205,-1.0,0.9011254906654358,2.5,0,270,0,65.350341796875
2599,FP205_2599,FloorPlan205,-1.0,0.9011254906654358,2.5,0,315,0,63.79852294921875
2600,FP205_2600,FloorPlan205,-1.5,0.9011254906654358,3.0,0,0,0,74.66278076171875
2601,FP205_2601,FloorPlan205,-1.5,0.9011254906654358,3.0,0,45,0,75.31280517578125
2602,FP205_2602,FloorPlan205,-1.5,0.9011254906654358,3.0,0,90,0,78.25164794921875
2603,FP205_2603,FloorPlan205,-1.5,0.9011254906654358,3.0,0,135,0,76.50604248046875
2604,FP205_2604,FloorPlan205,-1.5,0.9011254906654358,3.0,0,180,0,65.49072265625
2605,FP205_2605,FloorPlan205,-1.5,0.9011254906654358,3.0,0,225,0,63.96026611328125
2606,FP205_2606,FloorPlan205,-1.5,0.9011254906654358,3.0,0,270,0,72.83477783203125
2607,FP205_2607,FloorPlan205,-1.5,0.9011254906654358,3.0,0,315,0,73.36273193359375
2608,FP205_2608,FloorPlan205,-4.5,0.9011254906654358,3.0,0,0,0,91.56494140625
2609,FP205_2609,FloorPlan205,-4.5,0.9011254906654358,3.0,0,45,0,83.0657958984375
2610,FP205_2610,FloorPlan205,-4.5,0.9011254906654358,3.0,0,90,0,66.3848876953125
2611,FP205_2611,FloorPlan205,-4.5,0.9011254906654358,3.0,0,135,0,59.83734130859375
2612,FP205_2612,FloorPlan205,-4.5,0.9011254906654358,3.0,0,180,0,74.14093017578125
2613,FP205_2613,FloorPlan205,-4.5,0.9011254906654358,3.0,0,225,0,88.1622314453125
2614,FP205_2614,FloorPlan205,-4.5,0.9011254906654358,3.0,0,270,0,98.4527587890625
2615,FP205_2615,FloorPlan205,-4.5,0.9011254906654358,3.0,0,315,0,97.45941162109375
2616,FP205_2616,FloorPlan205,-4.5,0.9011254906654358,1.0,0,0,0,73.9227294921875
2617,FP205_2617,FloorPlan205,-4.5,0.9011254906654358,1.0,0,45,0,57.135009765625
2618,FP205_2618,FloorPlan205,-4.5,0.9011254906654358,1.0,0,90,0,61.19232177734375
2619,FP205_2619,FloorPlan205,-4.5,0.9011254906654358,1.0,0,135,0,80.5694580078125
2620,FP205_2620,FloorPlan205,-4.5,0.9011254906654358,1.0,0,180,0,93.42193603515625
2621,FP205_2621,FloorPlan205,-4.5,0.9011254906654358,1.0,0,225,0,98.41461181640625
2622,FP205_2622,FloorPlan205,-4.5,0.9011254906654358,1.0,0,270,0,98.6236572265625
2623,FP205_2623,FloorPlan205,-4.5,0.9011254906654358,1.0,0,315,0,87.64495849609375
2624,FP205_2624,FloorPlan205,-4.0,0.9011254906654358,0.5,0,0,0,65.98052978515625
2625,FP205_2625,FloorPlan205,-4.0,0.9011254906654358,0.5,0,45,0,53.97796630859375
2626,FP205_2626,FloorPlan205,-4.0,0.9011254906654358,0.5,0,90,0,68.89801025390625
2627,FP205_2627,FloorPlan205,-4.0,0.9011254906654358,0.5,0,135,0,87.55340576171875
